{first_ts=45000, last_ts=50000, value=26.833333333333332, key=320}
{first_ts=49000, last_ts=50000, value=29.5, key=531}
{first_ts=49000, last_ts=50000, value=31.5, key=600}
{first_ts=49000, last_ts=50000, value=37.0, key=701}
{first_ts=49000, last_ts=51000, value=19.0, key=622}
{first_ts=50000, last_ts=51000, value=30.5, key=608}
{first_ts=50000, last_ts=51000, value=27.5, key=476}
{first_ts=50000, last_ts=51000, value=30.5, key=591}
{first_ts=50000, last_ts=51000, value=31.0, key=412}
{first_ts=49000, last_ts=51000, value=37.0, key=371}
{first_ts=51000, last_ts=52000, value=32.5, key=596}
{first_ts=51000, last_ts=52000, value=29.5, key=512}
{first_ts=47000, last_ts=52000, value=29.5, key=257}
{first_ts=51000, last_ts=52000, value=30.5, key=514}
{first_ts=51000, last_ts=52000, value=30.5, key=620}
{first_ts=51000, last_ts=52000, value=30.0, key=438}
{first_ts=51000, last_ts=52000, value=28.0, key=188}
{first_ts=51000, last_ts=52000, value=31.5, key=653}
{first_ts=51000, last_ts=52000, value=34.0, key=464}
{first_ts=51000, last_ts=52000, value=37.0, key=690}
{first_ts=52000, last_ts=53000, value=37.0, key=736}
{first_ts=52000, last_ts=53000, value=32.5, key=535}
{first_ts=52000, last_ts=53000, value=31.5, key=688}
{first_ts=52000, last_ts=53000, value=28.5, key=594}
{first_ts=52000, last_ts=53000, value=33.0, key=427}
{first_ts=11000, last_ts=53000, value=20.41860465116279, key=284}
{first_ts=52000, last_ts=53000, value=30.5, key=564}
{first_ts=52000, last_ts=53000, value=29.5, key=616}
{first_ts=52000, last_ts=53000, value=29.5, key=625}
{first_ts=52000, last_ts=53000, value=24.5, key=318}
{first_ts=52000, last_ts=53000, value=23.0, key=323}
{first_ts=52000, last_ts=53000, value=31.0, key=275}
{first_ts=52000, last_ts=53000, value=29.5, key=611}
{first_ts=53000, last_ts=54000, value=25.5, key=508}
{first_ts=53000, last_ts=54000, value=33.0, key=599}
{first_ts=53000, last_ts=54000, value=33.5, key=570}
{first_ts=53000, last_ts=54000, value=33.0, key=617}
{first_ts=53000, last_ts=54000, value=31.5, key=697}
{first_ts=52000, last_ts=54000, value=33.666666666666664, key=436}
{first_ts=53000, last_ts=54000, value=32.0, key=510}
{first_ts=52000, last_ts=54000, value=22.0, key=1206}
{first_ts=54000, last_ts=55000, value=27.5, key=601}
{first_ts=54000, last_ts=55000, value=30.5, key=695}
{first_ts=54000, last_ts=55000, value=31.5, key=532}
{first_ts=54000, last_ts=55000, value=34.5, key=610}
{first_ts=54000, last_ts=55000, value=31.5, key=668}
{first_ts=54000, last_ts=55000, value=28.5, key=543}
{first_ts=54000, last_ts=55000, value=37.0, key=818}
{first_ts=54000, last_ts=55000, value=31.0, key=635}
{first_ts=54000, last_ts=55000, value=30.5, key=698}
{first_ts=52000, last_ts=55000, value=16.5, key=1229}
{first_ts=54000, last_ts=55000, value=30.5, key=342}
{first_ts=54000, last_ts=55000, value=28.5, key=519}
{first_ts=54000, last_ts=55000, value=35.5, key=759}
{first_ts=55000, last_ts=56000, value=31.5, key=477}
{first_ts=28000, last_ts=56000, value=20.24137931034483, key=569}
{first_ts=55000, last_ts=56000, value=32.5, key=741}
{first_ts=54000, last_ts=56000, value=27.333333333333332, key=1097}
{first_ts=55000, last_ts=56000, value=37.0, key=848}
{first_ts=55000, last_ts=56000, value=28.5, key=615}
{first_ts=55000, last_ts=56000, value=31.5, key=743}
{first_ts=53000, last_ts=56000, value=20.25, key=820}
{first_ts=55000, last_ts=56000, value=30.5, key=561}
{first_ts=55000, last_ts=56000, value=28.5, key=424}
{first_ts=48000, last_ts=56000, value=36.888888888888886, key=462}
{first_ts=55000, last_ts=56000, value=33.0, key=762}
{first_ts=55000, last_ts=56000, value=31.0, key=604}
{first_ts=56000, last_ts=57000, value=20.5, key=677}
{first_ts=56000, last_ts=57000, value=32.5, key=592}
{first_ts=56000, last_ts=57000, value=32.0, key=636}
{first_ts=56000, last_ts=57000, value=28.5, key=490}
{first_ts=56000, last_ts=57000, value=28.5, key=692}
{first_ts=56000, last_ts=57000, value=34.5, key=751}
{first_ts=15000, last_ts=57000, value=20.186046511627907, key=457}
{first_ts=56000, last_ts=57000, value=23.5, key=824}
{first_ts=56000, last_ts=57000, value=34.5, key=680}
{first_ts=56000, last_ts=57000, value=30.5, key=554}
{first_ts=56000, last_ts=57000, value=28.5, key=500}
{first_ts=16000, last_ts=57000, value=19.11904761904762, key=434}
{first_ts=56000, last_ts=57000, value=30.5, key=735}
{first_ts=46000, last_ts=57000, value=20.666666666666668, key=712}
{first_ts=56000, last_ts=57000, value=31.5, key=637}
{first_ts=57000, last_ts=58000, value=28.0, key=559}
{first_ts=57000, last_ts=58000, value=29.5, key=644}
{first_ts=57000, last_ts=58000, value=32.0, key=774}
{first_ts=57000, last_ts=58000, value=28.0, key=568}
{first_ts=57000, last_ts=58000, value=30.5, key=761}
{first_ts=53000, last_ts=58000, value=34.666666666666664, key=583}
{first_ts=49000, last_ts=58000, value=23.2, key=700}
{first_ts=57000, last_ts=58000, value=22.5, key=609}
{first_ts=56000, last_ts=58000, value=28.333333333333332, key=542}
{first_ts=57000, last_ts=59000, value=18.333333333333332, key=742}
{first_ts=58000, last_ts=59000, value=30.5, key=784}
{first_ts=58000, last_ts=59000, value=31.0, key=770}
{first_ts=58000, last_ts=59000, value=37.0, key=864}
{first_ts=58000, last_ts=59000, value=29.5, key=434}
{first_ts=58000, last_ts=59000, value=33.0, key=846}
{first_ts=58000, last_ts=60000, value=17.0, key=913}
{first_ts=59000, last_ts=60000, value=29.0, key=684}
{first_ts=59000, last_ts=60000, value=33.0, key=714}
{first_ts=59000, last_ts=60000, value=37.0, key=852}
{first_ts=59000, last_ts=60000, value=28.5, key=749}
{first_ts=59000, last_ts=60000, value=25.5, key=667}
{first_ts=59000, last_ts=60000, value=30.5, key=812}
{first_ts=57000, last_ts=60000, value=26.75, key=785}
{first_ts=59000, last_ts=60000, value=27.5, key=723}
{first_ts=59000, last_ts=60000, value=29.0, key=722}
{first_ts=59000, last_ts=60000, value=32.5, key=862}
{first_ts=60000, last_ts=61000, value=29.5, key=782}
{first_ts=60000, last_ts=61000, value=28.5, key=622}
{first_ts=60000, last_ts=61000, value=35.0, key=768}
{first_ts=60000, last_ts=61000, value=34.5, key=911}
{first_ts=60000, last_ts=61000, value=25.5, key=1372}
{first_ts=60000, last_ts=61000, value=28.5, key=773}
{first_ts=60000, last_ts=61000, value=33.0, key=886}
{first_ts=61000, last_ts=62000, value=31.0, key=798}
{first_ts=57000, last_ts=62000, value=23.166666666666668, key=570}
{first_ts=61000, last_ts=62000, value=29.5, key=785}
{first_ts=61000, last_ts=62000, value=31.5, key=878}
{first_ts=61000, last_ts=62000, value=31.5, key=779}
{first_ts=61000, last_ts=62000, value=31.5, key=871}
{first_ts=40000, last_ts=63000, value=18.916666666666668, key=968}
{first_ts=62000, last_ts=63000, value=28.5, key=795}
{first_ts=62000, last_ts=63000, value=25.5, key=652}
{first_ts=62000, last_ts=63000, value=29.5, key=845}
{first_ts=62000, last_ts=63000, value=35.5, key=859}
{first_ts=61000, last_ts=63000, value=22.0, key=583}
{first_ts=57000, last_ts=63000, value=27.428571428571427, key=807}
{first_ts=62000, last_ts=63000, value=20.5, key=555}
{first_ts=62000, last_ts=63000, value=36.5, key=994}
{first_ts=63000, last_ts=64000, value=29.0, key=645}
{first_ts=63000, last_ts=64000, value=29.5, key=867}
{first_ts=63000, last_ts=64000, value=37.5, key=972}
